OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD200527,2024-08-19,C27202,CHAIR,5,653.47,967 MAIN ST,CREDIT CARD,CANCELLED,TRK75406128,10,SAVE10,REFERRAL,3267.35
ORD200528,2025-02-26,C32011,CHAIR,1,628.89,686 MAIN ST,CREDIT CARD,RETURNED,TRK70997744,2,SAVE10,REFERRAL,628.89
ORD200529,2024-04-07,C21181,TABLET,2,675.1,938 MAIN ST,CASH,PENDING,TRK50363421,4,FREESHIP,GOOGLE,1350.2
ORD200530,2024-07-18,C98450,CHAIR,4,89.41,613 MAIN ST,ONLINE,PENDING,TRK14809530,9,NO_COUPON,GOOGLE,357.64
ORD200531,2024-07-02,C64502,DESK,5,320.01,722 MAIN ST,GIFT CARD,DELIVERED,TRK14914388,6,NO_COUPON,REFERRAL,1600.05
ORD200532,2025-05-03,C47365,LAPTOP,2,41.0,369 MAIN ST,ONLINE,DELIVERED,TRK42207882,7,NO_COUPON,EMAIL,82.0
ORD200533,2023-03-05,C66349,DESK,1,565.85,715 MAIN ST,GIFT CARD,RETURNED,TRK63550793,1,FREESHIP,FACEBOOK,565.85
ORD200534,2024-06-06,C73289,CHAIR,3,648.59,906 MAIN ST,DEBIT CARD,CANCELLED,TRK70872738,4,SAVE10,EMAIL,1945.77
ORD200535,2024-07-24,C48649,MONITOR,3,68.12,332 MAIN ST,ONLINE,CANCELLED,TRK45821445,3,FREESHIP,EMAIL,204.36
ORD200536,2024-06-09,C18724,CHAIR,1,616.1,124 MAIN ST,CASH,RETURNED,TRK52508861,6,NO_COUPON,EMAIL,616.1
ORD200537,2025-03-23,C68553,TABLET,3,247.47,385 MAIN ST,ONLINE,DELIVERED,TRK58218971,4,SAVE10,FACEBOOK,742.41
ORD200538,2024-05-24,C61280,PHONE,3,490.74,100 MAIN ST,CASH,SHIPPED,TRK95487711,3,WINTER15,EMAIL,1472.22
ORD200539,2025-02-18,C53277,DESK,3,531.72,473 MAIN ST,GIFT CARD,DELIVERED,TRK17653832,7,SAVE10,GOOGLE,1595.16
ORD200540,2024-01-29,C87281,LAPTOP,5,648.65,852 MAIN ST,ONLINE,PENDING,TRK81765057,7,NO_COUPON,REFERRAL,3243.25
ORD200541,2023-08-07,C69009,PRINTER,5,456.06,879 MAIN ST,CASH,PENDING,TRK61295842,10,NO_COUPON,INSTAGRAM,2280.3
ORD200542,2023-11-14,C49726,TABLET,1,17.98,934 MAIN ST,CASH,CANCELLED,TRK20739460,6,FREESHIP,EMAIL,17.98
ORD200543,2024-03-09,C37531,DESK,5,269.86,354 MAIN ST,CASH,SHIPPED,TRK93877673,6,WINTER15,FACEBOOK,1349.3
ORD200544,2024-03-10,C48713,PRINTER,5,31.96,373 MAIN ST,CREDIT CARD,RETURNED,TRK96334419,5,FREESHIP,REFERRAL,159.8
ORD200545,2023-12-19,C74138,MONITOR,2,98.47,964 MAIN ST,CASH,RETURNED,TRK74091695,3,NO_COUPON,INSTAGRAM,196.94
ORD200546,2024-03-01,C82399,MONITOR,1,158.68,928 MAIN ST,CREDIT CARD,RETURNED,TRK77177284,6,WINTER15,INSTAGRAM,158.68
ORD200547,2023-08-20,C40427,PHONE,1,613.98,411 MAIN ST,ONLINE,DELIVERED,TRK25392280,4,FREESHIP,FACEBOOK,613.98
ORD200548,2024-01-05,C17103,PRINTER,3,426.12,922 MAIN ST,ONLINE,DELIVERED,TRK64398650,5,WINTER15,INSTAGRAM,1278.36
ORD200549,2025-02-25,C34266,MONITOR,4,629.88,550 MAIN ST,DEBIT CARD,CANCELLED,TRK56378197,8,WINTER15,INSTAGRAM,2519.52
ORD200550,2023-10-29,C97485,LAPTOP,4,228.91,573 MAIN ST,CASH,SHIPPED,TRK81794737,4,FREESHIP,GOOGLE,915.64
ORD200551,2023-05-18,C23947,LAPTOP,1,120.98,353 MAIN ST,DEBIT CARD,DELIVERED,TRK74812710,6,WINTER15,EMAIL,120.98
ORD200552,2023-09-30,C21665,CHAIR,4,425.18,560 MAIN ST,ONLINE,RETURNED,TRK29890761,8,WINTER15,FACEBOOK,1700.72
ORD200553,2023-08-23,C82550,PHONE,2,333.83,828 MAIN ST,GIFT CARD,CANCELLED,TRK74103758,4,FREESHIP,REFERRAL,667.66
ORD200554,2025-05-30,C61943,LAPTOP,2,492.9,610 MAIN ST,CASH,RETURNED,TRK66126496,5,FREESHIP,INSTAGRAM,985.8
ORD200555,2023-01-07,C88933,TABLET,1,92.04,333 MAIN ST,CASH,SHIPPED,TRK89306964,2,NO_COUPON,FACEBOOK,92.04
ORD200556,2023-01-28,C30923,LAPTOP,1,654.27,932 MAIN ST,GIFT CARD,PENDING,TRK82609328,2,SAVE10,FACEBOOK,654.27
ORD200557,2023-06-29,C56969,TABLET,1,56.2,130 MAIN ST,DEBIT CARD,PENDING,TRK40719215,1,WINTER15,FACEBOOK,56.2
ORD200558,2024-07-16,C76766,PHONE,4,628.12,485 MAIN ST,ONLINE,DELIVERED,TRK32052962,6,WINTER15,INSTAGRAM,2512.48
ORD200559,2024-04-15,C22981,DESK,3,157.4,454 MAIN ST,DEBIT CARD,CANCELLED,TRK10115285,7,WINTER15,EMAIL,472.2
ORD200560,2023-01-31,C33634,MONITOR,4,588.85,524 MAIN ST,GIFT CARD,PENDING,TRK93168008,7,NO_COUPON,EMAIL,2355.4
ORD200561,2023-01-31,C96822,PRINTER,2,494.78,198 MAIN ST,ONLINE,SHIPPED,TRK89180077,2,NO_COUPON,GOOGLE,989.56
ORD200562,2023-10-06,C76675,LAPTOP,3,663.93,922 MAIN ST,GIFT CARD,RETURNED,TRK28043915,6,FREESHIP,EMAIL,1991.79
ORD200563,2023-12-12,C12039,LAPTOP,1,132.68,844 MAIN ST,DEBIT CARD,RETURNED,TRK68645763,1,SAVE10,REFERRAL,132.68
ORD200564,2025-04-08,C93309,DESK,5,364.28,734 MAIN ST,CREDIT CARD,CANCELLED,TRK99446987,5,WINTER15,GOOGLE,1821.4
ORD200565,2023-05-14,C62042,TABLET,5,307.98,214 MAIN ST,ONLINE,PENDING,TRK42605492,10,NO_COUPON,FACEBOOK,1539.9
ORD200566,2024-04-18,C83223,PHONE,4,162.71,167 MAIN ST,CASH,CANCELLED,TRK54339083,7,FREESHIP,EMAIL,650.84
ORD200567,2024-09-30,C92575,CHAIR,5,492.94,153 MAIN ST,CASH,SHIPPED,TRK53579227,10,FREESHIP,EMAIL,2464.7
ORD200568,2023-03-10,C29072,LAPTOP,2,343.99,312 MAIN ST,ONLINE,DELIVERED,TRK72334047,4,NO_COUPON,GOOGLE,687.98
ORD200569,2025-03-22,C25783,DESK,5,250.68,672 MAIN ST,CASH,SHIPPED,TRK13289741,8,SAVE10,INSTAGRAM,1253.4
ORD200570,2024-12-27,C63727,DESK,2,362.14,122 MAIN ST,DEBIT CARD,PENDING,TRK13611021,2,SAVE10,INSTAGRAM,724.28
ORD200571,2024-11-23,C42365,TABLET,1,214.08,867 MAIN ST,GIFT CARD,RETURNED,TRK39563288,2,WINTER15,GOOGLE,214.08
ORD200572,2023-11-11,C27438,PRINTER,1,70.32,341 MAIN ST,CASH,RETURNED,TRK69125497,4,WINTER15,FACEBOOK,70.32
ORD200573,2023-01-25,C13205,CHAIR,5,421.42,522 MAIN ST,DEBIT CARD,CANCELLED,TRK30686578,7,NO_COUPON,INSTAGRAM,2107.1
ORD200574,2024-01-24,C29685,CHAIR,5,384.69,275 MAIN ST,CREDIT CARD,PENDING,TRK97733212,6,FREESHIP,EMAIL,1923.45
ORD200575,2023-06-07,C74005,CHAIR,5,448.15,528 MAIN ST,GIFT CARD,RETURNED,TRK61640534,7,SAVE10,GOOGLE,2240.75
ORD200576,2024-05-29,C14457,LAPTOP,5,79.08,747 MAIN ST,CASH,PENDING,TRK42517811,8,NO_COUPON,FACEBOOK,395.4
ORD200577,2023-01-22,C77046,TABLET,4,185.41,967 MAIN ST,ONLINE,RETURNED,TRK44401497,9,WINTER15,GOOGLE,741.64
ORD200578,2024-10-10,C50415,MONITOR,5,566.07,587 MAIN ST,CREDIT CARD,DELIVERED,TRK41345634,6,SAVE10,INSTAGRAM,2830.35
ORD200579,2023-06-04,C73999,TABLET,2,187.88,413 MAIN ST,ONLINE,SHIPPED,TRK67919507,4,WINTER15,FACEBOOK,375.76
ORD200580,2023-11-14,C71076,MONITOR,2,255.99,340 MAIN ST,CREDIT CARD,DELIVERED,TRK65148292,4,SAVE10,INSTAGRAM,511.98
ORD200581,2024-11-11,C44674,LAPTOP,1,627.34,942 MAIN ST,ONLINE,DELIVERED,TRK87158684,1,NO_COUPON,REFERRAL,627.34
ORD200582,2024-02-19,C15228,TABLET,3,474.14,558 MAIN ST,GIFT CARD,SHIPPED,TRK33860620,8,WINTER15,GOOGLE,1422.42
ORD200583,2025-06-15,C27072,CHAIR,3,154.37,996 MAIN ST,GIFT CARD,DELIVERED,TRK29750379,4,NO_COUPON,INSTAGRAM,463.11
ORD200584,2025-03-21,C15257,CHAIR,4,145.05,626 MAIN ST,ONLINE,DELIVERED,TRK28779938,6,SAVE10,GOOGLE,580.2
ORD200585,2023-08-20,C91486,TABLET,4,67.08,907 MAIN ST,CASH,RETURNED,TRK79617136,8,WINTER15,GOOGLE,268.32
ORD200586,2024-11-10,C17389,MONITOR,1,522.08,905 MAIN ST,GIFT CARD,RETURNED,TRK98857880,5,FREESHIP,REFERRAL,522.08
ORD200587,2023-06-12,C18820,MONITOR,5,514.6,347 MAIN ST,GIFT CARD,DELIVERED,TRK91547425,10,FREESHIP,INSTAGRAM,2573.0
ORD200588,2024-12-10,C61849,MONITOR,4,577.82,811 MAIN ST,CREDIT CARD,DELIVERED,TRK47613918,9,NO_COUPON,GOOGLE,2311.28
ORD200589,2025-02-10,C84041,LAPTOP,2,500.8,900 MAIN ST,CASH,DELIVERED,TRK84920444,3,FREESHIP,REFERRAL,1001.6
ORD200590,2023-09-10,C55757,PRINTER,2,461.13,175 MAIN ST,GIFT CARD,RETURNED,TRK27356242,4,NO_COUPON,EMAIL,922.26
ORD200591,2024-11-18,C18187,LAPTOP,1,605.28,470 MAIN ST,GIFT CARD,SHIPPED,TRK50528185,3,FREESHIP,REFERRAL,605.28
ORD200592,2024-04-23,C42306,PHONE,3,204.27,938 MAIN ST,ONLINE,RETURNED,TRK15499648,4,NO_COUPON,GOOGLE,612.8100000000001
ORD200593,2023-08-02,C51024,MONITOR,1,489.8,636 MAIN ST,GIFT CARD,SHIPPED,TRK31375086,4,FREESHIP,FACEBOOK,489.8
ORD200594,2024-02-21,C40140,PHONE,5,72.64,598 MAIN ST,CREDIT CARD,CANCELLED,TRK12671989,7,NO_COUPON,EMAIL,363.2
ORD200595,2025-01-10,C72596,PRINTER,2,385.16,491 MAIN ST,ONLINE,PENDING,TRK83870446,7,SAVE10,EMAIL,770.32
ORD200596,2023-06-12,C91805,DESK,3,606.41,653 MAIN ST,DEBIT CARD,RETURNED,TRK34504030,7,FREESHIP,FACEBOOK,1819.23
ORD200597,2024-11-25,C40538,DESK,2,211.82,700 MAIN ST,GIFT CARD,CANCELLED,TRK29821356,4,WINTER15,EMAIL,423.64
ORD200598,2024-04-26,C60329,DESK,5,495.35,826 MAIN ST,CREDIT CARD,PENDING,TRK59069987,5,NO_COUPON,FACEBOOK,2476.75
ORD200599,2023-06-30,C28740,CHAIR,3,556.99,123 MAIN ST,ONLINE,CANCELLED,TRK33642221,4,FREESHIP,FACEBOOK,1670.97
ORD200600,2023-05-26,C87051,PRINTER,1,72.31,460 MAIN ST,GIFT CARD,CANCELLED,TRK82056333,1,FREESHIP,FACEBOOK,72.31
ORD200601,2023-10-02,C12479,MONITOR,5,24.82,529 MAIN ST,CREDIT CARD,SHIPPED,TRK73935314,10,NO_COUPON,REFERRAL,124.1
ORD200602,2024-03-05,C35852,TABLET,4,26.04,982 MAIN ST,ONLINE,PENDING,TRK64660134,5,SAVE10,INSTAGRAM,104.16
ORD200603,2024-10-04,C26223,TABLET,1,657.07,800 MAIN ST,CASH,PENDING,TRK50900547,4,SAVE10,GOOGLE,657.07
ORD200604,2025-06-22,C99214,CHAIR,3,32.62,252 MAIN ST,DEBIT CARD,DELIVERED,TRK81368481,6,NO_COUPON,FACEBOOK,97.85999999999999
ORD200605,2024-05-10,C49605,MONITOR,2,228.91,892 MAIN ST,DEBIT CARD,SHIPPED,TRK95620066,4,SAVE10,REFERRAL,457.82
ORD200606,2024-11-06,C85018,LAPTOP,3,274.75,783 MAIN ST,CASH,CANCELLED,TRK54128886,3,SAVE10,GOOGLE,824.25
ORD200607,2025-05-31,C96434,PRINTER,4,634.05,282 MAIN ST,CASH,SHIPPED,TRK56730647,6,SAVE10,GOOGLE,2536.2
ORD200608,2024-07-24,C32956,LAPTOP,5,543.16,788 MAIN ST,ONLINE,CANCELLED,TRK73140103,6,SAVE10,INSTAGRAM,2715.8
ORD200609,2025-01-27,C41137,CHAIR,3,449.13,809 MAIN ST,CASH,RETURNED,TRK52732162,5,WINTER15,REFERRAL,1347.39
ORD200610,2024-06-16,C60361,DESK,5,389.62,623 MAIN ST,CASH,RETURNED,TRK83566924,7,FREESHIP,FACEBOOK,1948.1
ORD200611,2023-04-21,C36688,DESK,1,305.17,700 MAIN ST,GIFT CARD,RETURNED,TRK35720426,3,WINTER15,REFERRAL,305.17
ORD200612,2023-06-02,C51811,CHAIR,3,445.12,339 MAIN ST,GIFT CARD,CANCELLED,TRK82377939,8,NO_COUPON,GOOGLE,1335.36
ORD200613,2024-12-19,C62405,LAPTOP,2,230.36,154 MAIN ST,ONLINE,RETURNED,TRK14721763,4,WINTER15,EMAIL,460.72
ORD200614,2024-03-08,C77363,PHONE,1,96.81,807 MAIN ST,GIFT CARD,CANCELLED,TRK12439827,3,NO_COUPON,REFERRAL,96.81
ORD200615,2025-03-07,C97218,MONITOR,5,460.14,252 MAIN ST,CREDIT CARD,RETURNED,TRK52632065,10,WINTER15,FACEBOOK,2300.7
ORD200616,2024-10-17,C43919,TABLET,3,601.6,984 MAIN ST,CREDIT CARD,CANCELLED,TRK73113192,7,SAVE10,FACEBOOK,1804.8
ORD200617,2024-02-08,C57093,TABLET,3,184.47,834 MAIN ST,ONLINE,CANCELLED,TRK75469057,4,NO_COUPON,REFERRAL,553.41
ORD200618,2024-09-03,C50565,TABLET,1,411.34,399 MAIN ST,DEBIT CARD,RETURNED,TRK97981418,5,NO_COUPON,INSTAGRAM,411.34
ORD200619,2024-07-16,C38845,LAPTOP,1,532.89,764 MAIN ST,GIFT CARD,PENDING,TRK47637374,2,NO_COUPON,REFERRAL,532.89
ORD200620,2024-03-27,C84834,TABLET,3,136.34,866 MAIN ST,DEBIT CARD,RETURNED,TRK90136001,8,SAVE10,REFERRAL,409.02
ORD200621,2023-10-22,C37455,PHONE,5,476.01,146 MAIN ST,CREDIT CARD,DELIVERED,TRK82685594,7,WINTER15,GOOGLE,2380.05
ORD200622,2024-11-02,C27078,DESK,5,236.38,128 MAIN ST,CREDIT CARD,RETURNED,TRK89314307,7,NO_COUPON,FACEBOOK,1181.9
ORD200623,2023-06-16,C91941,PRINTER,3,396.0,269 MAIN ST,GIFT CARD,CANCELLED,TRK21330732,4,FREESHIP,INSTAGRAM,1188.0
ORD200624,2024-01-16,C25967,TABLET,5,341.96,747 MAIN ST,DEBIT CARD,DELIVERED,TRK88559278,6,NO_COUPON,EMAIL,1709.8
ORD200625,2023-09-24,C22123,TABLET,1,672.89,519 MAIN ST,CREDIT CARD,PENDING,TRK43250279,1,WINTER15,EMAIL,672.89
ORD200626,2024-03-01,C45671,TABLET,2,657.48,769 MAIN ST,ONLINE,SHIPPED,TRK18179773,5,SAVE10,REFERRAL,1314.96
ORD200627,2023-08-06,C53334,CHAIR,3,498.68,879 MAIN ST,ONLINE,RETURNED,TRK31724421,4,FREESHIP,EMAIL,1496.04
ORD200628,2023-03-26,C18717,PRINTER,5,558.63,861 MAIN ST,CASH,PENDING,TRK58568806,8,FREESHIP,REFERRAL,2793.15
ORD200629,2023-07-07,C50137,PHONE,3,19.73,840 MAIN ST,ONLINE,PENDING,TRK91836131,3,NO_COUPON,REFERRAL,59.19
ORD200630,2023-06-23,C51481,MONITOR,5,248.84,140 MAIN ST,DEBIT CARD,CANCELLED,TRK33437701,10,NO_COUPON,INSTAGRAM,1244.2
ORD200631,2024-08-31,C99128,CHAIR,3,46.11,360 MAIN ST,GIFT CARD,RETURNED,TRK32426808,5,WINTER15,REFERRAL,138.33
ORD200632,2023-05-02,C67260,LAPTOP,5,678.16,463 MAIN ST,GIFT CARD,DELIVERED,TRK38229104,7,WINTER15,FACEBOOK,3390.8
ORD200633,2024-04-10,C79533,LAPTOP,5,601.72,921 MAIN ST,GIFT CARD,CANCELLED,TRK54711422,5,WINTER15,INSTAGRAM,3008.6
ORD200634,2024-04-25,C66906,PRINTER,2,259.32,117 MAIN ST,GIFT CARD,DELIVERED,TRK31633755,2,WINTER15,REFERRAL,518.64
ORD200635,2023-12-13,C12818,CHAIR,3,63.68,434 MAIN ST,CASH,RETURNED,TRK40879983,6,NO_COUPON,FACEBOOK,191.04
ORD200636,2023-10-05,C60384,LAPTOP,4,371.07,336 MAIN ST,CASH,CANCELLED,TRK92080037,7,WINTER15,FACEBOOK,1484.28
ORD200637,2024-09-29,C92294,CHAIR,4,306.35,784 MAIN ST,GIFT CARD,SHIPPED,TRK23585765,7,WINTER15,REFERRAL,1225.4
ORD200638,2023-10-15,C66840,TABLET,4,578.27,547 MAIN ST,ONLINE,DELIVERED,TRK76929637,9,WINTER15,EMAIL,2313.08
ORD200639,2023-01-20,C22534,CHAIR,1,529.19,391 MAIN ST,CASH,CANCELLED,TRK17415798,5,NO_COUPON,REFERRAL,529.19
ORD200640,2024-02-27,C46509,CHAIR,2,587.49,647 MAIN ST,GIFT CARD,RETURNED,TRK24241664,6,SAVE10,REFERRAL,1174.98
ORD200641,2024-06-30,C71680,PRINTER,4,567.57,814 MAIN ST,DEBIT CARD,PENDING,TRK47386650,9,WINTER15,GOOGLE,2270.28
ORD200642,2024-04-29,C15063,CHAIR,5,85.22,527 MAIN ST,CREDIT CARD,CANCELLED,TRK10329390,7,FREESHIP,EMAIL,426.1
ORD200643,2024-08-26,C77122,LAPTOP,1,438.37,647 MAIN ST,CASH,CANCELLED,TRK75814880,4,SAVE10,REFERRAL,438.37
ORD200644,2023-11-15,C86524,CHAIR,2,366.23,961 MAIN ST,CASH,SHIPPED,TRK62490506,2,WINTER15,EMAIL,732.46
ORD200645,2023-01-02,C82990,LAPTOP,2,150.05,727 MAIN ST,CREDIT CARD,CANCELLED,TRK68574801,4,SAVE10,FACEBOOK,300.1
ORD200646,2023-10-27,C98761,CHAIR,4,498.51,804 MAIN ST,DEBIT CARD,SHIPPED,TRK43262630,4,SAVE10,GOOGLE,1994.04
ORD200647,2025-04-24,C54409,DESK,3,339.39,667 MAIN ST,CASH,RETURNED,TRK67671316,7,FREESHIP,GOOGLE,1018.17
ORD200648,2025-01-18,C89674,MONITOR,2,575.83,182 MAIN ST,ONLINE,DELIVERED,TRK45902512,3,WINTER15,REFERRAL,1151.66
ORD200649,2023-12-23,C45899,MONITOR,2,642.98,153 MAIN ST,DEBIT CARD,RETURNED,TRK32932093,7,FREESHIP,EMAIL,1285.96
ORD200650,2023-05-18,C74499,DESK,2,372.23,518 MAIN ST,GIFT CARD,DELIVERED,TRK93767278,7,SAVE10,EMAIL,744.46
ORD200651,2024-11-12,C81192,CHAIR,3,646.34,429 MAIN ST,DEBIT CARD,PENDING,TRK76931118,5,NO_COUPON,GOOGLE,1939.02
ORD200652,2024-06-05,C71473,CHAIR,5,341.84,328 MAIN ST,ONLINE,SHIPPED,TRK94857335,8,FREESHIP,INSTAGRAM,1709.2
ORD200653,2024-02-25,C59338,PRINTER,3,690.3,747 MAIN ST,CREDIT CARD,SHIPPED,TRK12902764,6,WINTER15,GOOGLE,2070.9
ORD200654,2023-06-12,C62661,TABLET,3,382.37,863 MAIN ST,DEBIT CARD,RETURNED,TRK25748100,8,NO_COUPON,INSTAGRAM,1147.11
ORD200655,2023-03-14,C22101,CHAIR,2,132.6,262 MAIN ST,DEBIT CARD,CANCELLED,TRK70711522,4,WINTER15,EMAIL,265.2
ORD200656,2024-01-18,C51404,MONITOR,2,189.06,835 MAIN ST,GIFT CARD,SHIPPED,TRK85682500,7,SAVE10,FACEBOOK,378.12
ORD200657,2023-12-24,C19384,TABLET,4,87.79,532 MAIN ST,CASH,CANCELLED,TRK33207064,6,FREESHIP,INSTAGRAM,351.16
ORD200658,2025-04-18,C86864,PRINTER,2,46.36,670 MAIN ST,GIFT CARD,RETURNED,TRK15323191,4,SAVE10,GOOGLE,92.72
ORD200659,2024-10-26,C24301,PHONE,2,642.04,964 MAIN ST,GIFT CARD,DELIVERED,TRK55000075,4,WINTER15,EMAIL,1284.08
ORD200660,2024-10-19,C43842,CHAIR,2,651.57,933 MAIN ST,DEBIT CARD,SHIPPED,TRK54084424,7,WINTER15,FACEBOOK,1303.14
ORD200661,2025-02-28,C63657,TABLET,3,424.89,116 MAIN ST,DEBIT CARD,CANCELLED,TRK86378984,6,FREESHIP,GOOGLE,1274.67
ORD200662,2023-01-28,C98332,LAPTOP,3,438.89,985 MAIN ST,CASH,RETURNED,TRK85744797,3,NO_COUPON,FACEBOOK,1316.67
ORD200663,2024-04-15,C59774,MONITOR,1,72.6,941 MAIN ST,DEBIT CARD,CANCELLED,TRK87635135,6,FREESHIP,INSTAGRAM,72.6
ORD200664,2024-12-19,C14847,LAPTOP,4,194.75,188 MAIN ST,CASH,SHIPPED,TRK46492755,5,NO_COUPON,FACEBOOK,779.0
ORD200665,2023-05-02,C83653,TABLET,4,231.26,253 MAIN ST,ONLINE,SHIPPED,TRK32619935,6,WINTER15,GOOGLE,925.04
ORD200666,2024-08-31,C35711,MONITOR,4,327.12,788 MAIN ST,CREDIT CARD,CANCELLED,TRK45281495,4,NO_COUPON,EMAIL,1308.48
ORD200667,2023-05-03,C10477,LAPTOP,1,466.42,172 MAIN ST,GIFT CARD,PENDING,TRK41505339,5,SAVE10,EMAIL,466.42
ORD200668,2024-07-05,C61257,MONITOR,2,253.67,981 MAIN ST,CASH,RETURNED,TRK25226070,3,WINTER15,FACEBOOK,507.34
ORD200669,2023-02-05,C60547,DESK,1,257.0,812 MAIN ST,DEBIT CARD,CANCELLED,TRK65694249,5,NO_COUPON,REFERRAL,257.0
ORD200670,2024-04-18,C14576,DESK,4,539.2,747 MAIN ST,CREDIT CARD,PENDING,TRK21637540,8,FREESHIP,GOOGLE,2156.8
ORD200671,2023-06-15,C49282,CHAIR,5,50.74,737 MAIN ST,GIFT CARD,CANCELLED,TRK88653901,7,WINTER15,GOOGLE,253.7
ORD200672,2023-05-09,C14017,PHONE,2,624.16,984 MAIN ST,DEBIT CARD,SHIPPED,TRK71009446,2,SAVE10,INSTAGRAM,1248.32
ORD200673,2023-02-21,C46504,TABLET,2,372.92,131 MAIN ST,CREDIT CARD,DELIVERED,TRK95024356,7,SAVE10,EMAIL,745.84
ORD200674,2024-01-09,C56928,LAPTOP,4,358.75,860 MAIN ST,GIFT CARD,DELIVERED,TRK57792939,9,SAVE10,FACEBOOK,1435.0
ORD200675,2024-08-06,C97749,DESK,3,342.02,906 MAIN ST,DEBIT CARD,PENDING,TRK90233116,5,NO_COUPON,EMAIL,1026.06
ORD200676,2025-06-23,C90431,LAPTOP,2,422.34,985 MAIN ST,CREDIT CARD,CANCELLED,TRK44151723,4,FREESHIP,INSTAGRAM,844.68
ORD200677,2025-04-03,C56722,TABLET,5,22.07,179 MAIN ST,ONLINE,CANCELLED,TRK78778569,7,FREESHIP,INSTAGRAM,110.35
ORD200678,2024-11-24,C40863,CHAIR,3,163.13,457 MAIN ST,GIFT CARD,SHIPPED,TRK20553345,5,WINTER15,FACEBOOK,489.39
ORD200679,2023-02-02,C40798,TABLET,3,360.66,304 MAIN ST,ONLINE,RETURNED,TRK66106697,5,FREESHIP,INSTAGRAM,1081.98
ORD200680,2023-08-27,C16702,MONITOR,3,463.39,694 MAIN ST,CREDIT CARD,RETURNED,TRK16953491,3,NO_COUPON,FACEBOOK,1390.17
ORD200681,2024-01-30,C38262,TABLET,1,155.27,548 MAIN ST,DEBIT CARD,SHIPPED,TRK47300502,6,NO_COUPON,EMAIL,155.27
ORD200682,2023-07-23,C50274,MONITOR,3,509.42,449 MAIN ST,CREDIT CARD,CANCELLED,TRK91729086,5,FREESHIP,GOOGLE,1528.26
ORD200683,2025-05-18,C91591,DESK,4,652.48,887 MAIN ST,CASH,PENDING,TRK23554043,5,FREESHIP,INSTAGRAM,2609.92
ORD200684,2024-09-22,C96583,PRINTER,4,34.84,288 MAIN ST,CREDIT CARD,SHIPPED,TRK64353241,8,NO_COUPON,EMAIL,139.36
ORD200685,2025-02-07,C64579,DESK,1,234.37,638 MAIN ST,DEBIT CARD,SHIPPED,TRK10276565,5,FREESHIP,EMAIL,234.37
ORD200686,2023-10-09,C41903,DESK,3,53.6,525 MAIN ST,CASH,PENDING,TRK59112382,4,WINTER15,FACEBOOK,160.8
ORD200687,2023-09-13,C19742,TABLET,1,332.09,408 MAIN ST,GIFT CARD,RETURNED,TRK68845230,5,FREESHIP,INSTAGRAM,332.09
ORD200688,2024-03-06,C20077,MONITOR,4,593.22,154 MAIN ST,CREDIT CARD,CANCELLED,TRK36415742,8,WINTER15,FACEBOOK,2372.88
ORD200689,2023-08-29,C13186,TABLET,2,444.84,787 MAIN ST,ONLINE,SHIPPED,TRK56967415,7,NO_COUPON,FACEBOOK,889.68
ORD200690,2024-07-12,C29318,MONITOR,1,24.48,128 MAIN ST,GIFT CARD,RETURNED,TRK88666721,1,NO_COUPON,INSTAGRAM,24.48
ORD200691,2024-11-24,C36137,LAPTOP,3,239.08,396 MAIN ST,CASH,SHIPPED,TRK57376416,8,NO_COUPON,GOOGLE,717.24
ORD200692,2023-01-23,C25534,DESK,5,196.84,319 MAIN ST,CREDIT CARD,DELIVERED,TRK68347402,5,WINTER15,INSTAGRAM,984.2
ORD200693,2025-03-12,C62070,MONITOR,1,176.58,674 MAIN ST,DEBIT CARD,RETURNED,TRK10267127,4,NO_COUPON,REFERRAL,176.58
ORD200694,2023-10-02,C92049,PRINTER,4,666.52,619 MAIN ST,CASH,SHIPPED,TRK32287092,8,FREESHIP,EMAIL,2666.08
ORD200695,2024-11-23,C52604,PRINTER,5,101.3,553 MAIN ST,ONLINE,SHIPPED,TRK48839788,7,FREESHIP,EMAIL,506.5
ORD200696,2023-07-02,C22429,CHAIR,4,151.2,965 MAIN ST,GIFT CARD,PENDING,TRK38572927,9,WINTER15,FACEBOOK,604.8
ORD200697,2025-02-04,C27430,PRINTER,5,94.85,788 MAIN ST,CASH,SHIPPED,TRK45025840,6,WINTER15,EMAIL,474.25
ORD200698,2023-01-04,C44366,LAPTOP,2,388.22,169 MAIN ST,CASH,DELIVERED,TRK48658394,2,WINTER15,INSTAGRAM,776.44
ORD200699,2023-11-13,C36813,LAPTOP,3,614.15,897 MAIN ST,GIFT CARD,CANCELLED,TRK84088900,3,NO_COUPON,FACEBOOK,1842.45
ORD200700,2024-09-25,C40201,LAPTOP,2,92.91,555 MAIN ST,CASH,RETURNED,TRK30198779,3,WINTER15,INSTAGRAM,185.82
ORD200701,2024-06-23,C75456,MONITOR,3,92.22,115 MAIN ST,CREDIT CARD,DELIVERED,TRK90519490,5,FREESHIP,EMAIL,276.66
ORD200702,2024-06-09,C33315,PRINTER,3,562.55,154 MAIN ST,DEBIT CARD,RETURNED,TRK43589369,6,NO_COUPON,EMAIL,1687.65
